aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19532,41.96519959058342,4.873194586602979,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19538,41.56483562334047,4.874640404013442,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19544,41.164471656097525,4.876086221423904,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19550,40.76410768885458,4.877532038834366,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19556,39.64672825300381,5.014136051573572,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19562,37.78453948635644,5.104723454262888,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19568,35.908453788614686,5.104723454262886,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19574,36.04779667297503,5.068196275759129,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19580,36.5902252737558,5.024363661554621,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19586,37.13265387453657,4.980531047350113,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19592,37.67508247531734,4.936698433145605,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19598,38.217511076098106,4.892865818941097,44.2169907881269,94.80268395314452,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19604,37.97369215958554,4.878254947539592,44.641619238233034,94.8026839531445,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19610,37.3367494844263,4.878254947539588,45.27856191339224,94.80268395314447,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19616,36.699806809267066,4.878254947539585,45.91550458855144,94.80268395314442,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19622,36.062864134107826,4.878254947539581,46.55244726371064,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19628,34.0448174249783,4.878254947539581,48.487691425069364,94.80268395314437,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19634,34.67539067338593,4.878254947539582,47.36030289003752,94.80268395314437,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19640,35.30596392179356,4.878254947539582,46.23291435500566,94.80268395314438,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19646,35.93653717020119,4.878254947539583,45.10552581997381,94.80268395314438,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19652,36.56711041860882,4.878254947539583,43.978137284941965,94.80268395314438,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19658,37.19768366701645,4.878254947539584,42.85074874991012,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19664,37.82825691542408,4.878254947539585,41.72336021487827,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19670,38.14354353962789,4.878254947539585,41.15966594736234,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19676,38.14354353962789,4.878254947539585,41.15966594736234,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19682,38.14354353962789,4.878254947539585,41.15966594736234,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19688,38.14354353962789,4.878254947539585,41.15966594736234,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19694,38.14354353962789,4.878254947539585,41.15966594736234,94.8026839531444,0
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19700,14.522292993630536,1.08280254777067,55.4140127388534,97.78485491861265,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19706,16.687898089171956,0.40339702760084023,55.41401273885344,98.91719745222903,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19712,20.382165605095505,0.09259259259259171,55.41401273885344,98.91719745222903,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19718,21.69851380042457,0.09259259259259613,56.77282377919314,98.99268695447013,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19724,22.91033806957367,0.09259259259258876,59.490445859872565,98.8823561435024,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19730,22.028417442430115,0.09259259259259008,59.490445859872565,98.67330829114243,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19736,21.146496815286564,0.09259259259259141,59.490445859872565,98.46426043878247,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19742,17.279344858962613,0.1081791527651617,59.49044585987253,98.27014457587678,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19748,16.242038216560424,0.20169851380056114,59.49044585987254,98.46426043878246,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19754,15.20473157415824,0.2952178748359606,59.490445859872544,98.65837630168814,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19760,14.02335456475576,0.3108044350085241,59.490445859872544,98.59636706770438,1
aJKL0ahn1Dk,1,"[['Fear'], ['Fear'], ['Fear']]",19766,12.813163481953223,0.3108044350085204,59.49044585987255,98.48313281434272,1
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19772,10.122167693432115,2.0332277563143237,68.91719745222925,96.87898089171969,2
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19778,10.2098778323065,2.100054528790047,68.91719745222925,96.87898089171969,2
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19784,10.297587971180887,2.1668813012657697,68.91719745222925,96.87898089171969,2
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19790,10.385298110055274,2.233708073741493,68.91719745222925,96.87898089171969,2
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19796,10.47300824892966,2.3005348462172157,68.91719745222925,96.87898089171969,2
aJKL0ahn1Dk,1,"[['Happy'], ['Happy'], ['Happy']]",19802,10.560718387804046,2.367361618692939,68.91719745222925,96.87898089171969,2
